@relation '1year-weka.filters.unsupervised.instance.SubsetByExpression-Enot ismissing(ATT20)-weka.filters.unsupervised.instance.RemovePercentage-P30.0-V'

@attribute Attr1 numeric
@attribute Attr2 numeric
@attribute Attr3 numeric
@attribute Attr4 numeric
@attribute Attr5 numeric
@attribute Attr6 numeric
@attribute Attr7 numeric
@attribute Attr8 numeric
@attribute Attr9 numeric
@attribute Attr10 numeric
@attribute Attr11 numeric
@attribute Attr12 numeric
@attribute Attr13 numeric
@attribute Attr14 numeric
@attribute Attr15 numeric
@attribute Attr16 numeric
@attribute Attr17 numeric
@attribute Attr18 numeric
@attribute Attr19 numeric
@attribute Attr20 numeric
@attribute Attr21 numeric
@attribute Attr22 numeric
@attribute Attr23 numeric
@attribute Attr24 numeric
@attribute Attr25 numeric
@attribute Attr26 numeric
@attribute Attr27 numeric
@attribute Attr28 numeric
@attribute Attr29 numeric
@attribute Attr30 numeric
@attribute Attr31 numeric
@attribute Attr32 numeric
@attribute Attr33 numeric
@attribute Attr34 numeric
@attribute Attr35 numeric
@attribute Attr36 numeric
@attribute Attr37 numeric
@attribute Attr38 numeric
@attribute Attr39 numeric
@attribute Attr40 numeric
@attribute Attr41 numeric
@attribute Attr42 numeric
@attribute Attr43 numeric
@attribute Attr44 numeric
@attribute Attr45 numeric
@attribute Attr46 numeric
@attribute Attr47 numeric
@attribute Attr48 numeric
@attribute Attr49 numeric
@attribute Attr50 numeric
@attribute Attr51 numeric
@attribute Attr52 numeric
@attribute Attr53 numeric
@attribute Attr54 numeric
@attribute Attr55 numeric
@attribute Attr56 numeric
@attribute Attr57 numeric
@attribute Attr58 numeric
@attribute Attr59 numeric
@attribute Attr60 numeric
@attribute Attr61 numeric
@attribute Attr62 numeric
@attribute Attr63 numeric
@attribute Attr64 numeric
@attribute class {0,1}

@data
0.094244,0.74458,0.30495,1.4493,11.835,0.075234,0.11834,0.34304,1.4311,0.25542,0.13976,0.17436,0.086249,0.11834,2201.9,0.16577,1.343,0.11834,0.082694,66.376,0.81787,0.099866,0.065856,0.16374,0.16948,0.13341,4.6625,18.672,3.5723,0.51338,0.087371,183.66,1.9874,1.8116,0.082195,1.4311,10.984,0.32129,0.057437,0.015385,0.23648,0.069785,248.23,181.85,0.36214,1.0659,70.421,0.094779,0.06623,1.3211,0.67871,0.50318,15.639,19.672,1139,0.057437,0.36897,0.92056,0.25786,5.499,2.0071,173.11,2.1085,87.623,0
0.026763,0.43784,0.074575,1.2149,-42.894,0.026763,0.026763,1.1299,1.0102,0.49472,0.026763,0.077104,0.13394,0.026763,774.37,0.47135,2.2839,0.026763,0.017369,55.639,?,0.050737,0.017369,0.026763,0.49472,0.47135,0.33265,0.12895,3.9583,0.26399,0.017369,83.063,4.3943,0.11588,0.050737,1.5872,2.0585,0.58547,0.032928,0.089625,0.06249,0.032928,92.519,36.879,0.11394,0.53816,56.208,-0.12888,-0.083641,0.96307,0.3471,0.22757,0.85544,1.0123,677.49,0.010122,0.054096,0.98988,0.18342,6.5601,9.8972,82.222,4.4392,2.6643,0
0.016494,0.67571,-0.48548,0.25409,-180.21,-0.40526,0.038714,0.47993,1.1554,0.32429,0.076698,0.059482,0.1048,0.038714,2037,0.17918,1.4799,0.038714,0.033509,7.3992,0.46428,0.037154,0.014276,-0.10955,0.25666,0.1463,0.97816,-0.58168,3.7225,0.56143,0.066385,215.89,1.6907,1.6285,0.054932,1.1554,?,0.32429,0.047546,0.042665,0.18846,0.032158,43.474,36.075,0.70424,0.21811,7.7685,-0.045208,-0.039129,0.24475,0.65086,0.59147,0.38855,0.38855,-2562.7,0.047546,0.050861,0.96774,0,49.33,10.118,205.62,1.7751,1.3843,0
0.083812,0.25998,0.09751,1.478,-22.977,0,0.083812,2.8465,0.88614,0.74002,0.094949,0.41082,0.094581,0.083812,1132.2,0.32238,3.8465,0.083812,0.094581,51.742,1.0569,0,0.094581,0.23471,0.73372,0.32238,0,0.1396,3.8996,0.28403,0.2263,130.18,2.8037,2.2001,0.080001,0.88614,?,0.74002,0.09028,0.081788,?,0,117.32,65.581,0.6672,0.86222,80.16,0,0,1.1598,0.20401,0.35667,1.0595,1.0595,773.78,0.35452,0.11326,0.66382,0,7.0543,5.5656,84.031,4.3436,1.2687,0
-0.13651,0.47567,0.31334,1.7349,-174.46,0.10777,-0.11552,0.55311,0.83848,0.2631,-0.11552,-0.27094,-0.13935,-0.11552,-2478.7,-0.14726,2.1023,-0.11552,-0.22983,41.757,9.3138,-0.18344,-0.2716,0.18583,0.2631,-0.19138,-3.0601,1.2038,5.0001,0.8863,-0.22983,259.62,1.4059,-0.38564,-0.18344,0.77191,13.842,0.31239,-0.36495,1.3004,-0.11336,-0.36495,134.52,92.761,-2.3741,1.6,35.012,-0.22891,-0.45543,1.5551,0.42638,0.71128,1.0108,1.2002,31341,-0.19263,-0.51887,1.1926,0.18734,8.7411,3.9348,309.63,1.1788,1.9311,0
0.087667,0.2052,0.35527,3.5003,-10.157,0,0.087667,3.8732,1.3829,0.7948,0.098969,0.61698,0.099176,0.087667,546.11,0.66836,4.8732,0.087667,0.063393,100.29,0.90637,0.096595,0.063393,0.12405,0.7948,0.66836,8.5462,0.70682,4.3234,0.14289,0.069025,40.468,9.0194,6.2453,0.10134,1.3829,1.8614,0.85786,0.073283,0.12433,0.046825,0.069849,126.61,26.322,0.23072,0.8262,108.22,0.04711,0.034066,2.4237,0.14209,0.11087,1.5813,1.7067,7481,0.073283,0.1103,0.93697,0.07935,3.6395,13.867,37.503,9.7326,2.7513,0
0.028279,0.64664,-0.045533,0.90335,-88.03,0.18075,0.037677,0.54336,1.0425,0.35136,0.037677,0.079972,0.089136,0.037677,2591.8,0.14083,1.5465,0.037677,0.036879,64.145,1.356,0.031454,0.027679,0.22542,0.35136,0.12629,0.32097,-0.079269,4.7632,0.62274,0.036879,175.47,2.0801,0.048643,0.031454,1.0409,1.4019,0.52687,0.030788,0.025295,0.25057,0.030788,147.79,83.647,0.1575,0.52226,66.872,-0.021934,-0.021469,0.65816,0.47113,0.48075,0.61169,0.91725,-2639.3,0.040786,0.080483,0.95921,0.49953,5.6902,4.3636,168.32,2.1685,1.7786,0
0.015904,0.85791,0.29121,1.5144,6.5609,-0.026751,0.13968,0.16563,4.9548,0.14209,0.21292,0.24671,0.032352,0.13968,1953.5,0.18685,1.1656,0.13968,0.02819,14.829,?,0.1929,0.00321,0.13968,0.11471,0.042574,2.6336,2.0418,3.2615,0.13558,0.029602,48.032,7.5991,5.0149,0.65246,4.9548,?,0.14209,0.13168,0.34975,0.13393,0.038933,48.573,33.744,0.079008,1.1588,17.077,0.17228,0.034771,0.99938,0.56616,0.13159,0.99628,0.99628,531.8,0.13168,0.11193,0.97205,0,24.615,10.817,41.707,8.7515,34.74,0
0.39962,0.056608,0.58155,11.325,117.44,0.11775,0.39962,16.665,1.2383,0.94339,0.40001,7.0948,0.3287,0.39962,50.762,7.1905,17.665,0.39962,0.32271,102.01,?,0,0.32271,0.39962,0.80631,7.1905,0,1.606,3.6098,-0.076094,0.64542,28.406,12.849,12.785,0.01346,1.2383,?,0.94339,0.010869,2.7092,0.25436,0,143.04,41.023,1.1546,5.1802,174.54,-0.007418,-0.005991,11.268,0.056326,0.077824,2.6052,2.6052,2368,0.41554,0.4236,0.58505,0,3.578,8.8975,16.602,21.985,3.4197,0
0.006291,0.2507,0.35192,2.916,35.66,0,0.006291,2.9889,0.99488,0.7493,0.007469,0.03425,0.060304,0.006291,1525.2,0.23932,3.9889,0.006291,0.006323,104.79,1.056,0,0.006323,0.01214,0.67388,0.23932,0,0.75777,4.125,0.22464,0.009377,95.835,3.8086,2.7904,0.073838,0.99488,204.13,0.75053,0.074218,0.16071,0.1556,0,185.67,80.874,0.022024,1.3609,149.04,-0.053705,-0.053981,2.1364,0.18367,0.26256,1.6134,1.6161,4692.6,0.29687,0.008395,0.7096,0.001634,3.4831,4.5132,67.385,5.4167,2.1422,0
0.009068,0.96591,-0.023379,0.97578,-77.41,0.10663,0.014888,-0.025706,0.72512,-0.02483,0.014888,0.015424,0.16113,0.014888,10829,0.033705,1.0353,0.014888,0.073686,58.358,0.46518,-0.074038,0.044882,0.14434,-0.02483,0.02768,-2.6572,-0.4019,4.7048,4.7533,0.073686,1264.4,0.28868,-0.076652,-0.074038,0.29551,1298.6,-0.024129,-0.36645,0.006183,-0.56335,-0.36645,1690.7,1632.3,0.28072,0.94231,42.316,-0.091707,-0.4539,0.97507,0.96521,3.464,-0.42684,-0.4148,-1184.7,-0.37909,-0.36521,1.3791,-0.028208,6.2545,0.22361,1743.7,0.20933,3.4733,0
0.020782,0.28435,0.42186,2.4836,-12.747,0.075155,0.027013,2.4833,1.0252,0.70614,0.027013,0.094996,0.065659,0.027013,1321.5,0.2762,3.5167,0.027013,0.022582,138.12,1.0195,0.032569,0.017374,0.09447,0.70614,0.25429,0.27915,1.436,4.6846,0.21649,0.022582,88.958,4.1031,0.11454,0.032569,1.2266,?,0.70614,0.027228,0.1199,0.11117,0.027228,205.09,66.968,0.045912,0.89171,141.61,-0.018958,-0.015849,2.4836,0.28435,0.24372,2.4036,2.4036,20408,0.024627,0.029431,0.97537,0,2.6426,5.4504,86.767,4.2067,4.0717,0
0.45511,0.3935,0.002297,1.0058,-14.878,1.046,0.45511,1.4788,1.1171,0.58189,0.45511,1.1566,0.22845,0.45511,278.04,1.3128,2.5413,0.45511,0.20127,13.036,1.2371,0.47738,0.20127,1.046,0.58189,1.3128,2.3583,0.003802,4.4422,0.090127,0.20127,70.954,5.1442,1.2132,0.47738,2.5279,?,0.58189,0.21111,0.48884,0.024009,0.21111,32.838,19.802,5.6353,0.8006,14.562,0.4159,0.18393,1.0058,0.3935,0.1944,0.96308,0.96308,63.59,0.1048,0.78211,0.8952,0,27.999,18.432,63.518,5.7464,3.7425,0
0.048884,0.41817,0.37589,2.1301,-6.0513,0,0.064017,1.3913,3.5708,0.58183,0.068807,0.19246,0.025,0.064017,1709.8,0.21347,2.3913,0.064017,0.017928,44.29,?,0.067441,0.01369,0.064017,0.56118,0.17728,14.08,1.2896,3.3841,0.10176,0.019247,34.416,10.605,8.4359,0.043113,3.5708,3.2472,0.66658,0.012074,0.16916,0.15038,0.018887,66.672,22.382,0.11282,0.82743,44.832,0.04219,0.011815,1.6943,0.33263,0.094291,1.9961,2.2869,910.19,0.012074,0.084018,0.98223,0.14568,8.2411,16.308,34.001,10.735,12.251,0
0.052631,0.092643,0.30329,4.2737,38.573,0.12184,0.061423,9.4544,1.0538,0.87589,0.061423,0.663,0.10267,0.061423,380.11,0.96024,10.794,0.061423,0.070892,91.895,1.1924,0.0621,0.060745,0.13157,0.87589,0.86535,0.75528,0.50207,3.6658,-0.077144,0.070892,41.126,8.8751,0.67032,0.0621,0.89065,?,0.87589,0.071674,1.7215,0.033979,0.071674,99.608,7.7126,0.24128,1.9191,96.836,0.034563,0.039891,4.2737,0.092643,0.11267,1.45,1.45,1404.8,0.05102,0.060089,0.94898,0,3.9719,47.325,39.028,9.3523,1.4343,0
0.020984,0.74859,0.22833,1.3116,-60.77,0,0.020984,0.33585,3.0056,0.25141,0.021043,0.028633,0.01832,0.020984,4962.2,0.073556,1.3359,0.020984,0.006982,75.042,0.86531,0,0.006982,0.15673,0.23669,0.073556,0,5.8828,3.531,0.24507,0.021821,106.97,3.4121,3.3404,0.048359,3.0056,?,0.25141,0.01609,0.052877,0.7322,0,112.02,36.978,0.033958,0.46837,90.198,-0.034079,-0.011339,1.284,0.73285,0.29307,6.4774,6.4774,775.44,0.16803,0.083463,0.83199,0,4.8639,9.8707,88.997,4.1012,77.436,0
-0.57007,0.30602,0.35609,2.3745,17.543,-0.83764,-0.57007,2.2678,2.9751,0.69398,-0.35445,-2.2005,-0.16643,-0.57007,-225.58,-1.618,3.2678,-0.57007,-0.19161,25.219,0.87465,-0.35336,-0.19161,-0.70976,-1.4028,-1.618,-1.6388,0.92525,3.8408,0.081993,-0.19121,30.464,11.981,10.143,-0.12875,2.9751,?,0.69398,-0.043277,0.25094,-0.036635,-0.11877,67.493,42.274,-2.7733,1.5811,24.173,-0.42828,-0.14395,2.0102,0.25906,0.083464,1.8032,1.8032,2468.1,-0.043277,-0.82145,1.1889,0,14.473,8.634,31.783,11.484,7.7305,0
0.037695,0.72033,-0.000212,0.99952,-91.757,0.08836,0.037695,0.37012,1.0479,0.26661,0.037695,0.085816,0.0806,0.037695,3625.4,0.10068,1.3883,0.037695,0.041894,83.491,0.94364,0.046857,0.041894,0.08836,0.26661,0.10068,0.5457,-0.000378,4.9598,0.78435,0.041894,186.72,1.9548,0.06505,0.046857,0.92878,0.82975,0.54768,0.052077,0.042212,0.28992,0.052077,170.58,87.088,0.18315,0.53096,87.488,0.01203,0.01337,0.6095,0.43925,0.51155,0.47527,0.97633,-19.32,0.045693,0.14139,0.95431,1.0543,4.3718,4.1912,178.19,2.0484,1.604,0
0.21476,0.60297,0.22136,1.7508,-22.337,0,0.21476,0.65846,2.5498,0.39703,0.27229,0.7284,0.10043,0.21476,859.45,0.42469,1.6585,0.21476,0.084226,50.212,1.0347,0.24503,0.084226,0.32455,0.34859,0.42469,4.259,0.45753,3.7919,0.23429,0.092282,45.038,8.1042,3.9627,0.1604,2.5498,0.53684,0.70516,0.062906,0.074059,0.07019,0.096099,70.766,20.554,0.61225,0.56105,53.583,0.20372,0.079895,0.85608,0.29484,0.12339,0.82063,1.4575,1370.9,0.062906,0.54092,0.91942,0.7761,7.2691,17.758,42.205,8.6482,5.2703,0
0.06526,0.79036,0.044411,1.0903,-21.982,0,0.086402,0.26525,1.9938,0.20964,0.13167,0.17567,0.054047,0.086402,2677.1,0.13634,1.2652,0.086402,0.043335,28.455,1.2893,0.11084,0.032731,0.17062,0.18566,0.10959,2.4483,0.095763,3.6202,0.39599,0.043335,94.951,3.8441,2.3921,0.10319,1.9938,1.2756,0.50817,0.051754,0.008028,0.19929,0.055592,97.445,68.989,0.41985,0.77426,30.008,0.089484,0.044881,0.67848,0.49183,0.26014,0.45205,1.0958,185.21,0.051754,0.31129,0.95736,1.424,12.827,5.2907,90.037,4.0539,4.2992,0
0.13063,0.81569,0.12525,1.1536,-14.619,-0.2223,0.15887,0.22596,3.2261,0.18431,0.17441,0.19477,0.051415,0.15887,1794.9,0.20335,1.226,0.15887,0.049245,22.959,?,0.17441,0.04049,0.15887,-0.091674,0.16873,11.223,2.1209,3.3225,0.20525,0.051923,97.642,3.7382,3.7382,0.17696,3.2261,?,0.18431,0.054853,0.24443,0.14988,0.054062,83.899,60.941,0.64371,0.90478,24.291,0.16741,0.051891,1.1536,0.81569,0.26751,3.1209,3.1209,263.23,0.054853,0.70873,0.95092,0,15.898,5.9894,92.286,3.9551,54.628,0
-0.024047,0.83651,0.1202,1.3878,73.061,-0.024047,-0.024047,0.18271,0.78673,0.15284,-0.024047,-0.077588,-0.04007,-0.024047,-29635,-0.012316,1.1954,-0.024047,-0.093523,78.072,?,-0.06989,-0.093523,-0.024047,0.15284,-0.012316,-2.1385,0.21093,4.6851,2.9479,-0.093523,346.13,1.0545,-0.08355,-0.06989,0.30425,0.71239,0.67942,-0.27182,0.25877,-0.48982,-0.27182,496.75,418.68,-0.43724,1.2104,61.421,-0.083634,-0.32527,0.51419,0.30993,0.94831,0.2682,1.1922,5821.4,-0.27109,-0.15734,1.2711,3.4454,4.6752,0.8718,439.96,0.82961,0.45119,0
0.14089,0.32612,0.48129,4.294,57.836,0.20255,0.18331,1.8431,1.1281,0.60108,0.18331,1.2546,0.13562,0.18331,519.28,0.70289,3.0664,0.18331,0.10846,53.028,1.2651,0.18089,0.083363,0.26833,0.60108,0.57283,1.2073,1.2917,4.5202,0.16694,0.10846,35.594,10.254,0.55468,0.18089,1.7315,2.1213,0.78109,0.10703,0.3174,0.047272,0.10703,125.48,72.448,0.5738,2.6134,59.819,0.13497,0.079859,1.9238,0.14611,0.097519,1.6132,2.0963,15946,0.11353,0.2344,0.88647,0.29947,6.8832,5.0381,31.554,11.568,4.536,0
0.11459,0.67387,-0.11713,0.80969,-111.06,0.16097,0.14073,0.48397,1.1558,0.32613,0.17714,0.22865,0.15687,0.14073,1356.6,0.26906,1.484,0.14073,0.12176,58.223,1.0786,0.070769,0.099147,0.24825,0.3154,0.23028,1.9437,-0.23348,3.9381,0.52274,0.12178,217.64,1.6771,1.5317,0.12362,1.1558,5.4388,0.38386,0.10695,0.12039,0.20172,0.061229,133.97,75.751,0.62155,0.51013,65.196,0.030182,0.026114,0.73952,0.61547,0.59628,0.6501,0.76518,-1015.8,0.10695,0.35137,0.88897,0.17701,6.269,4.8184,194.36,1.8779,2.3039,0
0.13172,0.098105,0.30578,7.604,73.025,0,0.17252,9.1931,1.2668,0.90189,0.18674,3.7261,0.18299,0.17252,154.47,2.3629,10.193,0.17252,0.13619,27.254,0.86213,0.182,0.10398,0.51744,0.54966,1.947,12.806,0.47193,3.8158,-0.10048,0.13619,15.658,23.31,11.002,0.1875,1.2668,?,0.90189,0.14801,4.9604,0.013553,0.14367,35.267,8.0133,1.3926,5.5611,31.989,0.12271,0.096864,3.5888,0.046302,0.0429,1.392,1.392,2001,0.14801,0.14605,0.86615,0,13.393,45.549,13.341,27.36,1.9552,0
-0.009458,0.72177,0.095542,1.1534,-332.93,0,-0.009458,0.38548,1.6231,0.27823,-0.003597,-0.01519,0.31214,-0.009458,520,0.70193,1.3855,-0.009458,-0.005827,97.666,0.90414,0,-0.005827,-0.007771,0.18425,0.70193,0,0.33908,4.3115,0.43656,-0.01302,257.1,1.4197,1.2248,0.025003,1.6231,?,0.27823,0.015405,0.023547,0.046618,0,158.22,60.55,-0.021778,0.45596,179.32,-0.51609,-0.31796,0.99509,0.62269,0.70439,0.98743,0.98743,1957.3,0.45536,-0.033995,0.54825,0,3.7372,6.0281,140.03,2.6066,5.7604,0
0.42239,0.2859,0.60027,3.0996,74.438,0.42239,0.52744,2.4641,1.2006,0.70448,0.52744,1.8448,0.18597,0.52744,186.64,1.9556,3.4977,0.52744,0.17544,8.9658,?,0.53108,0.14049,0.52744,0.70448,1.5882,2.1207,5.2733,4.0142,0.003866,0.17544,41.671,8.7591,1.8576,0.53108,3.037,?,0.70448,0.17665,1.0124,0.016703,0.17665,72.446,63.48,5.7196,2.8413,10.764,0.4994,0.16611,3.0996,0.2859,0.11417,6.1887,6.1887,6202.9,0.16705,0.59958,0.83295,0,40.71,5.7498,34.71,10.516,26.411,0
0.096854,0.10477,0.81923,8.9316,56.004,0.000674,0.12005,8.5448,3.292,0.89523,0.13145,1.1623,0.039337,0.12005,295.31,1.236,9.5448,0.12005,0.036468,36.422,0.95466,0.12828,0.029421,0.20029,0.85511,1.0146,11.257,10.573,3.6977,-0.055797,0.036468,11.915,30.633,30.2,0.12797,3.292,?,0.89523,0.038873,2.7927,0.025358,0.038967,70.303,33.881,0.29484,5.7512,37.895,0.11883,0.036098,8.8052,0.10329,0.032644,11.554,11.554,4084.2,0.038874,0.10819,0.96358,0,10.021,10.773,11.452,31.872,42.487,0
0.51927,0.19714,0.41556,3.1797,77.969,0,0.64976,4.0727,1.0847,0.80286,0.67594,3.4081,0.67549,0.64976,98.203,3.7168,5.0727,0.64976,0.59902,47.673,1.1418,0.66708,0.47872,0.63539,0.59207,3.0548,25.483,1.0553,4.4463,0.13716,0.60492,58.959,6.1907,5.9872,-0.095575,1.0847,75.868,0.80899,-0.088112,0.44366,0.008761,0.61499,175.53,127.85,3.6652,2.4366,43.813,0.58413,0.53852,3.0751,0.19065,0.16153,2.0388,2.0544,11612,-0.088112,0.64677,0.65393,0.007626,7.6563,2.8548,64.154,5.6894,2.7545,0
0.23559,0.41147,0.08391,1.2302,-36.186,0.62328,0.23559,1.3231,1.17,0.54442,0.23559,0.64627,0.19613,0.23559,466.79,0.78193,2.4303,0.23559,0.14361,47.215,1.1656,0.24716,0.14361,0.62328,0.54442,0.78193,1.7629,0.15213,4.2731,0.24809,0.14361,94.901,3.8461,0.60068,0.24716,1.6564,5.0327,0.59136,0.15067,0.023218,0.040585,0.15067,97.896,50.68,1.1102,0.64806,55.244,0.16101,0.098149,1.0898,0.36453,0.26,0.98705,1.0722,1573.8,0.14533,0.43273,0.85467,0.086222,7.7305,7.202,81.109,4.5001,2.9742,0
0.062814,0.59496,-0.16096,0.55276,-69.493,0,0.077897,0.68078,1.3084,0.40504,0.11246,0.21644,0.136,0.077897,1220.3,0.2991,1.6808,0.077897,0.059535,15.279,?,0.095122,0.048007,0.077897,0.062814,0.27375,2.7524,-0.20094,3.7393,0.45245,0.059535,107.88,3.3833,2.0466,0.090785,1.3084,0.61335,0.64009,0.069384,0.008209,0.10161,0.072699,54.672,39.393,1.1468,0.40058,16.418,-0.004934,-0.003771,0.33438,0.35991,0.29557,0.50563,0.79906,-883.13,0.069384,0.15508,0.94309,0.58032,23.889,9.2655,100.4,3.6355,1.6334,0
0.052054,0.68017,0.20882,1.3502,-8.904,0,0.071616,0.47022,2.461,0.31983,0.10306,0.1201,0.043011,0.071616,2345.4,0.15562,1.4702,0.071616,0.0291,38.849,1.2217,0.10303,0.021151,0.10276,0.27847,0.12686,3.277,1.0715,3.9275,0.2621,0.038804,92.574,3.9428,3.4566,0.10993,2.461,11.325,0.36779,0.044667,0.06595,0.16518,0.041864,113.58,74.728,0.19873,0.91092,40.665,0.068793,0.027953,1.1837,0.5963,0.25363,1.6412,1.8873,1767.2,0.044667,0.16276,0.97128,0.14996,9.3955,4.8844,88.439,4.1271,12.628,0
-0.10517,0.99779,-0.38834,0.45966,-220.64,-0.081122,-0.10517,0.002219,0.89031,0.002215,-0.10517,-0.14633,-0.10265,-0.10517,-3985.2,-0.091589,1.0022,-0.10517,-0.11812,37.287,1.2109,0,-0.11812,-0.1661,-0.18629,-0.091589,?,-0.57991,5.0013,1.0681,-0.23395,328.98,1.1095,0.79915,0.024627,0.89031,0.95774,0.25218,0.027662,0.066598,2.4136,0,115.81,78.525,-1.1563,0.33311,41.633,-0.01378,-0.015478,0.33109,0.71869,0.90131,0.003307,0.37659,-38948,0.10437,-47.491,0.89465,112.88,9.7889,4.6482,294.64,1.2388,1.3295,0
-0.01923,0.92586,0.23063,2.562,155.88,-0.01923,-0.01746,-0.020737,1.0172,-0.019199,-0.01746,-0.11825,-0.044318,-0.01746,-19355,-0.018858,1.0801,-0.01746,-0.044318,57.696,?,0.008385,-0.048812,-0.01746,-0.019199,-0.02077,0.21651,0.37097,5.012,2.2244,-0.044318,139.15,2.623,0.009057,0.008385,0.39793,0.40608,0.759,0.021284,0.33984,3.6301,0.021284,303.99,246.29,-0.3088,2.1403,58.69,0.008385,0.021284,0.40858,0.14765,0.38125,-0.030881,1.2208,23709,0.016943,1.0016,0.98306,-40.533,6.3263,1.482,136.8,2.6682,0.63368,0
0.11923,0.30267,0.22381,1.7395,26.94,0.24141,0.14984,2.2898,1.1005,0.69306,0.14984,0.49506,0.15466,0.14984,496.78,0.73474,3.3039,0.14984,0.10421,30.725,1.1884,0.14602,0.082922,0.30892,0.69306,0.63362,1.1175,0.47265,5.5579,0.14812,0.10421,84.549,4.317,0.48244,0.14602,1.471,?,0.69306,0.10155,0.33077,0.045528,0.10155,108.23,77.505,0.98508,1.3395,33.812,0.073476,0.0511,1.7395,0.30267,0.23164,1.4636,1.4636,80874,0.091287,0.17204,0.90871,0,11.879,4.7094,76.831,4.7507,3.0366,0
0.048751,0.4031,0.040589,1.1097,-17.754,0.22682,0.059417,1.461,1.0263,0.58894,0.059417,0.16054,0.058919,0.059417,1142.8,0.3194,2.4808,0.059417,0.027191,23.1,1.0564,0.062934,0.02231,0.28163,0.58894,0.29294,0.29556,0.068875,5.258,0.18073,0.027191,63.444,5.7531,0.15612,0.062934,2.2048,8.2561,0.62193,0.0288,0.032581,0.1002,0.0288,66.586,43.486,0.35251,0.73601,23.706,-0.006398,-0.002928,1.0188,0.37011,0.17382,0.99938,1.0554,7351.7,0.025583,0.082777,0.97442,0.056022,15.801,8.3935,61.821,5.9042,3.708,0
0.065315,0.20341,0.024012,1.1362,-38.347,0.2724,0.07068,3.9161,1.1431,0.79659,0.07068,0.4009,0.19488,0.07068,599.62,0.60872,4.9161,0.07068,0.11124,43.571,0.93471,0.071498,0.1028,0.2583,0.79659,0.58235,1.2864,0.030027,5.4392,0.3168,0.11124,115.78,3.1527,0.35149,0.071498,0.63978,4.5911,0.8237,0.11253,0.021785,0.053655,0.11253,112.87,69.298,0.86117,0.706,49.806,0.018356,0.028891,0.98477,0.1763,0.31719,0.99612,1.03,6602,0.12519,0.081994,0.87481,0.034034,8.3772,5.2671,101.28,3.6038,0.79451,0
0.12073,0.65522,0.17338,1.5852,4.6285,0,0.16354,0.5262,1.1132,0.34478,0.2026,0.55199,0.19373,0.16354,1109,0.32913,1.5262,0.16354,0.14691,46.448,1.3155,0.19147,0.10845,0.31333,0.3084,0.26379,4.9017,0.32692,4.6152,0.53543,0.16981,124.4,2.9341,1.3267,0.24391,1.1132,0.96878,0.68334,0.21911,0.27137,0.089663,0.172,127.63,81.181,0.85222,1.1071,59.481,0.13935,0.12518,0.71678,0.29627,0.34082,0.65009,1.2885,7149.1,0.21911,0.35016,0.86056,0.98197,7.8582,4.4961,97.143,3.7574,2.099,0
0.19059,0.51035,0.24635,2.4664,88.858,0,0.19059,0.95943,5.5911,0.48965,0.19765,1.1345,0.046587,0.19059,715.16,0.51037,1.9594,0.19059,0.034088,7.6189,1.6209,0,0.034088,0.2761,0.27788,0.51037,0,0.42065,3.6284,0.072805,0.076467,128.32,2.8445,0.93638,0.004706,5.5911,2.6245,0.60306,0.000842,0.78711,0.24343,0,18.417,10.799,1.6331,1.7717,89.138,-0.069882,-0.012499,0.81189,0.168,0.35155,0.83608,1.0297,1047,0.91453,0.38924,0.086819,0.23162,47.907,33.801,10.968,33.28,9.5468,0
0.049894,0.76479,0.1353,1.1906,-4.8627,0.006424,0.049894,0.30754,3.7328,0.23521,0.095056,0.070304,0.021868,0.049894,3419.8,0.10673,1.3075,0.049894,0.013366,17.695,1.1691,0.08632,0.013366,0.095347,0.14988,0.10673,1.9114,0.87285,3.9023,0.17819,0.016231,71.531,5.1027,4.7351,0.11145,3.7328,12.428,0.28864,0.029857,0.1444,0.21595,0.023125,72.604,54.909,0.27571,0.93565,18.24,0.054587,0.014624,1.1049,0.70969,0.19597,1.5174,1.8621,1080.3,0.029857,0.21213,0.98671,0.22716,20.627,6.6474,69.395,5.2597,24.081,0
0.058619,0.09536,0.43046,6.0407,228.47,0,0.059501,9.4866,0.80766,0.90464,0.085943,0.69676,0.18718,0.059501,230.23,1.5853,10.487,0.059501,0.07367,18.092,1.0255,0.07946,0.072579,0.21115,0.75454,1.5761,3.005,0.8891,4.4579,0.075883,0.073722,44.178,8.262,7.3988,0.10212,0.80766,?,0.90464,0.12643,0.40878,0.018574,0.098382,217.35,199.26,1.4643,5.5719,20.71,-0.012218,-0.015127,5.4095,0.085396,0.12104,1.8685,1.8685,12356,0.12643,0.064799,0.92802,0,20.175,1.8318,38.592,9.4578,1.6682,0
0.16319,0.43265,0.3389,1.9058,79.027,-0.011708,0.16319,1.3113,1.8732,0.56735,0.16324,0.43615,0.25343,0.16319,332.65,1.0972,2.3113,0.16319,0.087118,36.378,1.1902,0,0.087118,0.30967,0.23486,1.0972,0,1.1811,4.8025,0.18145,0.19632,136.44,2.6752,2.3135,0.031031,1.8732,224.28,0.5697,0.016566,0.2502,0.046293,0,120.7,84.322,0.8741,1.4068,68.079,-0.31153,-0.16631,1.6481,0.37416,0.3738,1.9772,1.9854,21504,0.46564,0.28763,0.53514,0.004137,10.033,4.3286,72.906,5.0064,6.528,0
